;Symbol;medrv;bv;close_price;rv10;rsv_ss;open_time;nobs;rv5;bv_ss;rv5_ss;rv10_ss;open_to_close;close_time;rk_th2;rk_twoscale;open_price;rsv;rk_parzen
2020-02-07 00:00:00+00:00;.SPX;7.89E-06;2.55E-05;3327.66;1.50E-05;1.84E-05;83001;23401;2.80E-05;2.55E-05;2.80E-05;1.50E-05;-0.002365231;150001;2.44E-05;2.46E-05;3335.54;1.84E-05;1.88E-05
2020-02-10 00:00:00+00:00;.SPX;6.61E-06;1.39E-05;3352.16;2.03E-05;3.61E-06;83001;23401;1.79E-05;1.39E-05;1.79E-05;2.03E-05;0.010158338;150001;1.11E-05;1.12E-05;3318.28;3.61E-06;2.14E-05
2020-02-11 00:00:00+00:00;.SPX;1.19E-05;2.34E-05;3357.81;2.38E-05;1.12E-05;83001;23401;2.32E-05;2.34E-05;2.32E-05;2.38E-05;-0.002397498;150001;1.95E-05;1.93E-05;3365.87;1.12E-05;1.78E-05
2020-02-12 00:00:00+00:00;.SPX;6.26E-06;1.09E-05;3379.35;1.15E-05;5.80E-06;83001;23401;1.43E-05;1.09E-05;1.43E-05;1.15E-05;0.002622282;150001;1.11E-05;1.15E-05;3370.5;5.80E-06;7.81E-06
2020-02-13 00:00:00+00:00;.SPX;1.26E-05;2.78E-05;3374.32;1.50E-05;1.43E-05;83001;23401;2.51E-05;2.78E-05;2.51E-05;1.50E-05;0.002498436;150001;2.17E-05;2.18E-05;3365.9;1.43E-05;1.80E-05
2020-02-14 00:00:00+00:00;.SPX;6.86E-06;1.36E-05;3379.94;1.30E-05;6.40E-06;83001;23401;1.31E-05;1.36E-05;1.31E-05;1.30E-05;0.000550457;150001;1.25E-05;1.27E-05;3378.08;6.40E-06;1.07E-05
2020-02-18 00:00:00+00:00;.SPX;1.33E-05;2.35E-05;3370.44;2.17E-05;1.29E-05;83001;23401;2.30E-05;2.35E-05;2.30E-05;2.17E-05;0.000415462;150001;1.66E-05;1.71E-05;3369.04;1.29E-05;1.97E-05
2020-02-19 00:00:00+00:00;.SPX;3.30E-06;5.64E-06;3386.08;5.24E-06;2.44E-06;83001;23401;6.10E-06;5.64E-06;6.10E-06;5.24E-06;0.001681823;150001;8.04E-06;7.78E-06;3380.39;2.44E-06;5.28E-06
2020-02-20 00:00:00+00:00;.SPX;2.68E-05;0.000101044;3372.92;5.28E-05;5.08E-05;83001;23401;8.94E-05;0.000101044;8.94E-05;5.28E-05;-0.002229999;150001;6.07E-05;6.22E-05;3380.45;5.08E-05;8.02E-05
2020-02-21 00:00:00+00:00;.SPX;3.90E-05;6.24E-05;3337.76;4.67E-05;3.45E-05;83001;23401;5.55E-05;6.24E-05;5.55E-05;4.67E-05;-0.006789849;150001;4.37E-05;4.34E-05;3360.5;3.45E-05;4.82E-05
2020-02-24 00:00:00+00:00;.SPX;5.15E-05;0.00010592;3226;0.000112727;6.96E-05;83001;23401;0.000118729;0.00010592;0.000118729;0.000112727;-0.009750818;150001;0.000125956;0.000127898;3257.61;6.96E-05;0.000113693
2020-02-25 00:00:00+00:00;.SPX;0.000179071;0.000259955;3128.51;0.000254059;0.000162275;83001;23401;0.000246098;0.000259955;0.000246098;0.000254059;-0.034689263;150001;0.000258476;0.000253316;3238.94;0.000162275;0.000270355
2020-02-26 00:00:00+00:00;.SPX;0.000177386;0.00029767;3116.53;0.000299319;0.000140151;83001;23401;0.000275963;0.00029767;0.000275963;0.000299319;-0.007470749;150001;0.000242;0.000245039;3139.9;0.000140151;0.000270609
2020-02-27 00:00:00+00:00;.SPX;0.00057869;0.000771297;2978.3;0.000587735;0.000411393;83001;23401;0.000719259;0.000771297;0.000719259;0.000587735;-0.027891969;150001;0.000452171;0.000457324;3062.54;0.000411393;0.00060709
2020-02-28 00:00:00+00:00;.SPX;0.000892088;0.001443621;2955.42;0.001331151;0.000573811;83001;23401;0.001404665;0.001443621;0.001404665;0.001331151;0.013119364;150001;0.001146541;0.001153963;2916.9;0.000573811;0.001286012
2020-03-02 00:00:00+00:00;.SPX;0.000373023;0.000596103;3090.54;0.000549087;0.000186129;83001;23401;0.000627404;0.000596103;0.000627404;0.000549087;0.03834384;150001;0.000436509;0.000440504;2974.28;0.000186129;0.00066979
2020-03-03 00:00:00+00:00;.SPX;0.000731722;0.001433695;3002.91;0.001500822;0.000789128;83001;23401;0.001843895;0.001433695;0.001843895;0.001500822;-0.030677705;150001;0.00125529;0.001297942;3096.46;0.000789128;0.00085243
2020-03-04 00:00:00+00:00;.SPX;0.000115369;0.000236505;3130.08;0.000217152;0.00010224;83001;23401;0.000267203;0.000236505;0.000267203;0.000217152;0.027311387;150001;0.000285869;0.00028378;3045.75;0.00010224;0.000212972
2020-03-05 00:00:00+00:00;.SPX;0.000269725;0.00036956;3024;0.000264393;0.000221232;83001;23401;0.000366061;0.00036956;0.000366061;0.000264393;-0.016952059;150001;0.000349156;0.000338184;3075.7;0.000221232;0.000261217
2020-03-06 00:00:00+00:00;.SPX;0.000306593;0.000561013;2972.49;0.000561078;0.000227195;83001;23401;0.00055553;0.000561013;0.00055553;0.000561078;0.006172099;150001;0.000508891;0.000506078;2954.2;0.000227195;0.000547491
2020-03-09 00:00:00+00:00;.SPX;0.000601728;0.000951914;2745.33;0.002311395;0.001722372;83001;26914;0.002300447;0.000951914;0.002300447;0.002311395;-0.042279554;150001;0.001368855;0.001400618;2863.89;0.001722372;0.001767894
2020-03-10 00:00:00+00:00;.SPX;0.000696786;0.001108985;2881.84;0.0010803;0.000429268;83001;23401;0.001093145;0.001108985;0.001093145;0.0010803;0.024006828;150001;0.000831355;0.000842747;2813.48;0.000429268;0.00115877
2020-03-11 00:00:00+00:00;.SPX;0.000417813;0.000653889;2741.3;0.000619293;0.000288903;83001;23401;0.000523172;0.000653889;0.000523172;0.000619293;-0.030288471;150001;0.000812341;0.000797226;2825.6;0.000288903;0.000616259
2020-03-12 00:00:00+00:00;.SPX;0.000748448;0.003076424;2480.98;0.004568149;0.002374926;83001;26160;0.004153039;0.003076424;0.004153039;0.004568149;-0.058657146;150001;0.002832505;0.002845596;2630.86;0.002374926;0.003349341
2020-03-13 00:00:00+00:00;.SPX;0.00081718;0.002600077;2708.47;0.002731832;0.00090698;83001;26117;0.002628639;0.002600077;0.002628639;0.002731832;0.052481892;150001;0.001811532;0.001914893;2569.99;0.00090698;0.003362937
2020-03-16 00:00:00+00:00;.SPX;0.001549517;0.003691277;2386.15;0.003808816;0.002542071;83001;27365;0.004121058;0.003691277;0.004121058;0.003808816;-0.050039654;150001;0.002024491;0.002111305;2508.59;0.002542071;0.002924774
2020-03-17 00:00:00+00:00;.SPX;0.001486304;0.002413864;2528.82;0.002063682;0.001151521;83001;27159;0.002272031;0.002413864;0.002272031;0.002063682;0.041649138;150001;0.002188907;0.00219674;2425.66;0.001151521;0.002197784
2020-03-18 00:00:00+00:00;.SPX;0.001519388;0.00276966;2398.3;0.002575789;0.001140396;83001;27189;0.002487801;0.00276966;0.002487801;0.002575789;-0.01580243;150001;0.002448314;0.002556237;2436.5;0.001140396;0.002450474
2020-03-19 00:00:00+00:00;.SPX;0.001319832;0.002052949;2409.46;0.002068541;0.001145225;83001;23401;0.002087665;0.002052949;0.002087665;0.002068541;0.006654282;150001;0.001680483;0.00170511;2393.48;0.001145225;0.002458643
2020-03-20 00:00:00+00:00;.SPX;0.000909992;0.001480714;2304.22;0.001447466;0.00099267;83001;23401;0.001538657;0.001480714;0.001538657;0.001447466;-0.053947068;150001;0.001383976;0.001368631;2431.94;0.00099267;0.00142724
2020-03-23 00:00:00+00:00;.SPX;0.001818053;0.0029519;2236.7;0.002875942;0.00145851;83001;23401;0.00286038;0.0029519;0.00286038;0.002875942;-0.023860248;150001;0.002210814;0.002167571;2290.71;0.00145851;0.001840049
2020-03-24 00:00:00+00:00;.SPX;0.000473356;0.000804292;2446.39;0.000951525;0.000290872;83001;27416;0.000923872;0.000804292;0.000923872;0.000951525;0.042566901;150001;0.000812573;0.000792639;2344.44;0.000290872;0.000836939
2020-03-25 00:00:00+00:00;.SPX;0.000785699;0.001504022;2475;0.001880764;0.000710251;83001;23401;0.001324306;0.001504022;0.001324306;0.001880764;0.006985961;150001;0.001180282;0.001201804;2457.77;0.000710251;0.0021255
2020-03-26 00:00:00+00:00;.SPX;0.000370187;0.000857317;2627.3;0.000914734;0.000295146;83001;23401;0.001092736;0.000857317;0.001092736;0.000914734;0.049150104;150001;0.000975539;0.000985707;2501.29;0.000295146;0.000871463
2020-03-27 00:00:00+00:00;.SPX;0.000347703;0.000586011;2541.45;0.000718809;0.000323631;83001;23401;0.000569896;0.000586011;0.000569896;0.000718809;-0.00565789;150001;0.000641291;0.000644403;2555.87;0.000323631;0.000782905
2020-03-30 00:00:00+01:00;.SPX;0.00021983;0.00034027;2626.49;0.000280411;0.000139933;93001;23401;0.000346107;0.00034027;0.000346107;0.000280411;0.026039612;160001;0.000357219;0.000377341;2558.98;0.000139933;0.000217888
2020-03-31 00:00:00+01:00;.SPX;0.000264599;0.000403507;2584.47;0.00045221;0.000207864;93001;23401;0.00040279;0.000403507;0.00040279;0.00045221;-0.011625086;160001;0.000368931;0.000352281;2614.69;0.000207864;0.000390724
2020-04-01 00:00:00+01:00;.SPX;0.000199452;0.00029989;2470.72;0.000250925;0.000151599;93001;23401;0.000322112;0.00029989;0.000322112;0.000250925;-0.011012831;160001;0.000319034;0.000335414;2498.08;0.000151599;0.000234241
2020-04-02 00:00:00+01:00;.SPX;0.000401573;0.000658146;2526.59;0.000927375;0.000269935;93001;23401;0.000757729;0.000658146;0.000757729;0.000927375;0.02730289;160001;0.000614229;0.000625993;2458.54;0.000269935;0.000653594
2020-04-03 00:00:00+01:00;.SPX;0.000322359;0.000398969;2488.56;0.000329468;0.000181691;93001;23401;0.000363644;0.000398969;0.000363644;0.000329468;-0.010536764;160001;0.000349098;0.000353349;2514.92;0.000181691;0.0002502
2020-04-06 00:00:00+01:00;.SPX;8.75E-05;0.000250235;2661.51;0.000223224;6.39E-05;93001;23401;0.000237744;0.000250235;0.000237744;0.000223224;0.031771121;160001;0.000214317;0.00022537;2578.28;6.39E-05;0.000255297
2020-04-07 00:00:00+01:00;.SPX;0.000231457;0.000623447;2658.85;0.000803006;0.000432304;93001;23401;0.000646032;0.000623447;0.000646032;0.000803006;-0.0295714;160001;0.000486184;0.000502745;2738.65;0.000432304;0.000575924
2020-04-08 00:00:00+01:00;.SPX;0.000167886;0.000236412;2749.27;0.000209138;7.59E-05;93001;23401;0.000222092;0.000236412;0.000222092;0.000209138;0.023654694;160001;0.00027545;0.000276426;2685;7.59E-05;0.00023116
2020-04-09 00:00:00+01:00;.SPX;0.000178809;0.000350183;2789.47;0.000301504;0.000179578;93001;23401;0.000354763;0.000350183;0.000354763;0.000301504;0.004484006;160001;0.000330783;0.000330287;2776.99;0.000179578;0.000288142
2020-04-13 00:00:00+01:00;.SPX;0.000167362;0.000258643;2761.75;0.000276056;0.000170876;93001;23401;0.000279729;0.000258643;0.000279729;0.000276056;-0.007470892;160001;0.000225802;0.000227157;2782.46;0.000170876;0.000222683
2020-04-14 00:00:00+01:00;.SPX;5.52E-05;0.000125793;2845.75;0.000173979;4.16E-05;93001;23401;0.00016097;0.000125793;0.00016097;0.000173979;0.014387464;160001;0.000126913;0.000127638;2805.1;4.16E-05;0.000136378
2020-04-15 00:00:00+01:00;.SPX;0.000105874;0.000210932;2783.82;0.000155055;0.000121106;93001;23401;0.00020341;0.000210932;0.00020341;0.000155055;-0.004236976;160001;0.000167295;0.000164833;2795.64;0.000121106;9.28E-05
2020-04-16 00:00:00+01:00;.SPX;0.000111103;0.000183952;2799.36;0.000180201;9.28E-05;93001;23401;0.000185391;0.000183952;0.000185391;0.000180201;7.14E-06;160001;0.00018558;0.000188017;2799.34;9.28E-05;0.000222932
2020-04-17 00:00:00+01:00;.SPX;7.60E-05;0.000133273;2874.06;0.000169862;5.84E-05;93001;23401;0.000137143;0.000133273;0.000137143;0.000169862;0.011066344;160001;0.000142979;0.00013946;2842.43;5.84E-05;0.000127689
2020-04-20 00:00:00+01:00;.SPX;4.24E-05;0.000152312;2822.89;0.000161152;0.000105424;93001;23401;0.000166228;0.000152312;0.000166228;0.000161152;-0.008019787;160001;0.000134834;0.000136346;2845.62;0.000105424;0.000121626
2020-04-21 00:00:00+01:00;.SPX;0.000228041;0.000291458;2736.49;0.000329467;0.000174561;93001;23401;0.000280711;0.000291458;0.000280711;0.000329467;-0.017503571;160001;0.000249679;0.000249509;2784.81;0.000174561;0.000234109
2020-04-22 00:00:00+01:00;.SPX;4.63E-05;7.44E-05;2798.7;8.86E-05;4.82E-05;93001;23401;8.39E-05;7.44E-05;8.39E-05;8.86E-05;0.003869986;160001;0.000101515;0.000101894;2787.89;4.82E-05;5.01E-05
2020-04-23 00:00:00+01:00;.SPX;0.000122144;0.000165983;2797.66;0.00021496;0.00011357;93001;23401;0.000193835;0.000165983;0.000193835;0.00021496;-0.004550585;160001;0.000223561;0.000239886;2810.42;0.00011357;0.000201892
2020-04-24 00:00:00+01:00;.SPX;6.25E-05;9.90E-05;2836.6;8.55E-05;3.96E-05;93001;23401;8.83E-05;9.90E-05;8.83E-05;8.55E-05;0.008482608;160001;8.68E-05;8.61E-05;2812.64;3.96E-05;8.01E-05
2020-04-27 00:00:00+01:00;.SPX;2.58E-05;5.15E-05;2877.88;5.30E-05;2.60E-05;93001;23401;5.24E-05;5.15E-05;5.24E-05;5.30E-05;0.008104668;160001;5.43E-05;5.33E-05;2854.65;2.60E-05;3.57E-05
2020-04-28 00:00:00+01:00;.SPX;6.88E-05;0.000123601;2863.57;0.000161113;0.000107737;93001;23401;0.00014831;0.000123601;0.00014831;0.000161113;-0.016070237;160001;0.000117857;0.000122068;2909.96;0.000107737;0.000144089
2020-04-29 00:00:00+01:00;.SPX;3.95E-05;6.94E-05;2939.56;7.78E-05;2.99E-05;93001;23401;6.87E-05;6.94E-05;6.87E-05;7.78E-05;0.00720383;160001;8.08E-05;7.90E-05;2918.46;2.99E-05;7.88E-05
2020-04-30 00:00:00+01:00;.SPX;5.47E-05;0.000120263;2912.09;0.000128414;9.71E-05;93001;23401;0.000164066;0.000120263;0.000164066;0.000128414;-0.006441919;160001;0.000135425;0.000136768;2930.91;9.71E-05;0.000132609
2020-05-01 00:00:00+01:00;.SPX;6.96E-05;0.000131833;2831.3;9.57E-05;8.43E-05;93001;23401;0.000138385;0.000131833;0.000138385;9.57E-05;-0.013258936;160001;0.000115419;0.00011454;2869.09;8.43E-05;9.04E-05
2020-05-05 00:00:00+01:00;.SPX;2.50E-05;6.64E-05;2868;8.52E-05;5.20E-05;93001;23401;8.74E-05;6.64E-05;8.74E-05;8.52E-05;-0.000306787;160001;7.37E-05;7.53E-05;2868.88;5.20E-05;9.48E-05
2020-05-06 00:00:00+01:00;.SPX;7.61E-05;0.000112918;2848.62;0.000101687;6.81E-05;93001;23401;0.000107628;0.000112918;0.000107628;0.000101687;-0.012045312;160001;9.85E-05;9.95E-05;2883.14;6.81E-05;0.000131897
2020-05-07 00:00:00+01:00;.SPX;3.54E-05;6.06E-05;2881.13;5.90E-05;3.14E-05;93001;23401;6.93E-05;6.06E-05;6.93E-05;5.90E-05;0.000996633;160001;8.08E-05;7.86E-05;2878.26;3.14E-05;4.54E-05
2020-05-08 00:00:00+01:00;.SPX;1.47E-05;3.60E-05;2929.22;3.27E-05;1.63E-05;93001;23401;3.49E-05;3.60E-05;3.49E-05;3.27E-05;0.006985238;160001;4.23E-05;4.19E-05;2908.83;1.63E-05;2.56E-05
2020-05-11 00:00:00+01:00;.SPX;3.54E-05;5.81E-05;2929.94;4.83E-05;3.04E-05;93001;23401;6.17E-05;5.81E-05;6.17E-05;4.83E-05;0.004954333;160001;4.91E-05;4.83E-05;2915.46;3.04E-05;4.31E-05
2020-05-12 00:00:00+01:00;.SPX;4.75E-05;9.10E-05;2870.1;0.000121839;7.17E-05;93001;23401;9.25E-05;9.10E-05;9.25E-05;0.000121839;-0.023892626;160001;8.66E-05;8.72E-05;2939.5;7.17E-05;0.000145341
2020-05-13 00:00:00+01:00;.SPX;0.000233104;0.000288434;2819.97;0.000246737;0.000172425;93001;23401;0.000305598;0.000288434;0.000305598;0.000246737;-0.016142233;160001;0.00022572;0.000238291;2865.86;0.000172425;0.000248334
2020-05-14 00:00:00+01:00;.SPX;0.000154019;0.000246424;2852.69;0.000272554;8.27E-05;93001;23401;0.000252747;0.000246424;0.000252747;0.000272554;0.020594895;160001;0.000219591;0.000223864;2794.54;8.27E-05;0.000261037
2020-05-15 00:00:00+01:00;.SPX;6.58E-05;0.000144207;2864.19;9.49E-05;6.68E-05;93001;23401;0.000153872;0.000144207;0.000153872;9.49E-05;0.012026544;160001;0.000145375;0.000143646;2829.95;6.68E-05;0.000121312
2020-05-18 00:00:00+01:00;.SPX;3.02E-05;7.30E-05;2952.95;0.000135276;2.96E-05;93001;23401;0.000106282;7.30E-05;0.000106282;0.000135276;0.013326008;160001;7.01E-05;6.92E-05;2913.86;2.96E-05;8.40E-05
2020-05-19 00:00:00+01:00;.SPX;2.74E-05;0.000125051;2922.45;0.000148293;9.43E-05;93001;23400;0.000137466;0.000125051;0.000137466;0.000148293;-0.008904784;160000;9.96E-05;9.85E-05;2948.59;9.43E-05;0.000104609
2020-05-20 00:00:00+01:00;.SPX;3.42E-05;5.33E-05;2971.55;4.98E-05;2.33E-05;93001;23400;5.18E-05;5.33E-05;5.18E-05;4.98E-05;0.00604878;160000;5.79E-05;5.88E-05;2953.63;2.33E-05;4.03E-05
2020-05-21 00:00:00+01:00;.SPX;3.89E-05;0.000103707;2948.91;9.18E-05;6.13E-05;93001;23401;9.95E-05;0.000103707;9.95E-05;9.18E-05;-0.007109507;160001;9.72E-05;9.78E-05;2969.95;6.13E-05;7.27E-05
2020-05-22 00:00:00+01:00;.SPX;2.93E-05;4.95E-05;2955.52;6.23E-05;2.60E-05;93001;23401;4.80E-05;4.95E-05;4.80E-05;6.23E-05;0.002530673;160001;4.75E-05;4.62E-05;2948.05;2.60E-05;4.21E-05
2020-05-26 00:00:00+01:00;.SPX;2.03E-05;4.74E-05;2992;4.30E-05;2.82E-05;93001;23401;5.43E-05;4.74E-05;5.43E-05;4.30E-05;-0.004029305;160001;5.67E-05;5.50E-05;3004.08;2.82E-05;5.03E-05
2020-05-27 00:00:00+01:00;.SPX;3.22E-05;0.000119319;3036.09;0.000143024;7.28E-05;93001;23401;0.000131129;0.000119319;0.000131129;0.000143024;0.006755108;160001;0.000104569;0.000102442;3015.65;7.28E-05;0.000137279
2020-05-28 00:00:00+01:00;.SPX;3.05E-05;9.98E-05;3029.8;8.88E-05;6.90E-05;93001;23401;0.000103986;9.98E-05;0.000103986;8.88E-05;-0.005532886;160001;8.46E-05;8.73E-05;3046.61;6.90E-05;8.52E-05
2020-05-29 00:00:00+01:00;.SPX;7.53E-05;0.000192572;3043.32;0.000132226;5.18E-05;93001;23401;0.000214025;0.000192572;0.000214025;0.000132226;0.005981737;160001;0.000179446;0.000185437;3025.17;5.18E-05;0.000102109
2020-06-01 00:00:00+01:00;.SPX;7.04E-06;2.87E-05;3055.63;3.91E-05;1.31E-05;93001;23401;3.26E-05;2.87E-05;3.26E-05;3.91E-05;0.005529672;160001;4.43E-05;4.53E-05;3038.78;1.31E-05;2.09E-05
2020-06-02 00:00:00+01:00;.SPX;1.77E-05;4.50E-05;3080.84;6.45E-05;2.25E-05;93001;23401;4.46E-05;4.50E-05;4.46E-05;6.45E-05;0.005226498;160001;4.50E-05;4.51E-05;3064.78;2.25E-05;5.79E-05
2020-06-03 00:00:00+01:00;.SPX;1.38E-05;3.19E-05;3122.79;1.98E-05;1.06E-05;93001;23401;3.36E-05;3.19E-05;3.36E-05;1.98E-05;0.007679623;160001;2.92E-05;2.94E-05;3098.9;1.06E-05;1.88E-05
2020-06-04 00:00:00+01:00;.SPX;3.66E-05;5.96E-05;3112.25;5.38E-05;3.58E-05;93001;23401;6.59E-05;5.96E-05;6.59E-05;5.38E-05;0.000221729;160001;5.48E-05;5.42E-05;3111.56;3.58E-05;6.80E-05
2020-06-05 00:00:00+01:00;.SPX;4.47E-05;6.95E-05;3193.33;7.47E-05;2.97E-05;93001;23401;7.77E-05;6.95E-05;7.77E-05;7.47E-05;0.00927778;160001;7.39E-05;7.42E-05;3163.84;2.97E-05;6.31E-05
2020-06-08 00:00:00+01:00;.SPX;1.73E-05;3.27E-05;3232.46;4.42E-05;1.41E-05;93001;23401;4.02E-05;3.27E-05;4.02E-05;4.42E-05;0.010117648;160001;3.19E-05;3.26E-05;3199.92;1.41E-05;3.51E-05
2020-06-09 00:00:00+01:00;.SPX;3.18E-05;5.73E-05;3207.33;6.04E-05;4.33E-05;93001;23401;7.13E-05;5.73E-05;7.13E-05;6.04E-05;-0.001865855;160001;5.56E-05;5.75E-05;3213.32;4.33E-05;5.67E-05
2020-06-10 00:00:00+01:00;.SPX;5.42E-05;0.00015223;3189.84;0.000132327;8.44E-05;93001;23401;0.000165296;0.00015223;0.000165296;0.000132327;-0.007365032;160001;0.000137034;0.000140415;3213.42;8.44E-05;0.000136428
2020-06-11 00:00:00+01:00;.SPX;0.000217513;0.000245169;3002.59;0.000262741;0.000188591;93001;23401;0.000294713;0.000245169;0.000294713;0.000262741;-0.039488523;160001;0.00026384;0.000262211;3123.53;0.000188591;0.000213065
2020-06-12 00:00:00+01:00;.SPX;0.00032976;0.000536156;3040.85;0.000464156;0.000280191;93001;23401;0.000537091;0.000536156;0.000537091;0.000464156;-0.009879185;160001;0.00038715;0.000406885;3071.04;0.000280191;0.000436236
2020-06-15 00:00:00+01:00;.SPX;0.000120112;0.00028486;3067.11;0.000290265;0.000147719;93001;23401;0.000372217;0.00028486;0.000372217;0.000290265;0.024205628;160001;0.000234398;0.000233377;2993.76;0.000147719;0.000286751
2020-06-16 00:00:00+01:00;.SPX;0.000124614;0.000324373;3125.99;0.000402313;0.000182254;93001;23401;0.00029845;0.000324373;0.00029845;0.000402313;-0.001601409;160001;0.000325469;0.000334628;3131;0.000182254;0.000309804
2020-06-17 00:00:00+01:00;.SPX;2.97E-05;7.19E-05;3113.33;9.10E-05;4.48E-05;93001;23401;7.84E-05;7.19E-05;7.84E-05;9.10E-05;-0.007296663;160001;0.000100382;0.000102376;3136.13;4.48E-05;6.08E-05
2020-06-18 00:00:00+01:00;.SPX;4.34E-05;7.68E-05;3115.25;6.59E-05;3.43E-05;93001;23401;7.44E-05;7.68E-05;7.44E-05;6.59E-05;0.004378402;160001;7.90E-05;7.73E-05;3101.64;3.43E-05;5.18E-05
2020-06-19 00:00:00+01:00;.SPX;0.00011271;0.000173513;3097.98;0.00018367;0.000111449;93001;23401;0.000184577;0.000173513;0.000184577;0.00018367;-0.013564866;160001;0.000128711;0.000128323;3140.29;0.000111449;0.000147905
2020-06-23 00:00:00+01:00;.SPX;2.37E-05;3.90E-05;3131.25;4.58E-05;2.50E-05;93001;23401;4.50E-05;3.90E-05;4.50E-05;4.58E-05;-0.002376416;160001;5.91E-05;6.02E-05;3138.7;2.50E-05;4.22E-05
2020-06-24 00:00:00+01:00;.SPX;0.000207698;0.000266517;3050.77;0.000223247;0.000138753;93001;23401;0.000232598;0.000266517;0.000232598;0.000223247;-0.0206425;160001;0.00015992;0.000162947;3114.4;0.000138753;0.000209816
2020-06-25 00:00:00+01:00;.SPX;7.24E-05;0.000154375;3083.39;0.000182868;6.86E-05;93001;23401;0.000158584;0.000154375;0.000158584;0.000182868;0.012003426;160001;0.000138112;0.000139068;3046.6;6.86E-05;0.000151398
2020-06-26 00:00:00+01:00;.SPX;9.80E-05;0.000138345;3009.05;0.00012865;9.20E-05;93001;23401;0.000141745;0.000138345;0.000141745;0.00012865;-0.02109495;160001;0.000150203;0.000152233;3073.2;9.20E-05;0.000132369
2020-06-29 00:00:00+01:00;.SPX;2.56E-05;7.93E-05;3053.53;0.000109223;2.51E-05;93001;23401;7.86E-05;7.93E-05;7.86E-05;0.000109223;0.011508463;160001;8.60E-05;8.58E-05;3018.59;2.51E-05;0.000118104
2020-06-30 00:00:00+01:00;.SPX;3.28E-05;7.39E-05;3099.31;5.56E-05;2.60E-05;93001;23401;8.13E-05;7.39E-05;8.13E-05;5.56E-05;0.015972344;160001;6.92E-05;7.17E-05;3050.2;2.60E-05;6.93E-05
2020-07-01 00:00:00+01:00;.SPX;4.01E-05;7.52E-05;3115.96;6.82E-05;3.74E-05;93001;23401;7.67E-05;7.52E-05;7.67E-05;6.82E-05;0.003227323;160001;7.09E-05;7.23E-05;3105.92;3.74E-05;5.41E-05
2020-07-02 00:00:00+01:00;.SPX;2.76E-05;5.71E-05;3130.14;7.30E-05;3.85E-05;93001;23401;8.37E-05;5.71E-05;8.37E-05;7.30E-05;-0.004303632;160001;5.69E-05;5.67E-05;3143.64;3.85E-05;8.13E-05
2020-07-06 00:00:00+01:00;.SPX;1.35E-05;4.69E-05;3179.68;6.28E-05;1.57E-05;93002;23402;6.72E-05;4.69E-05;6.72E-05;6.28E-05;0.007700153;160002;4.43E-05;4.55E-05;3155.29;1.57E-05;3.79E-05
2020-07-07 00:00:00+01:00;.SPX;2.90E-05;5.04E-05;3145.61;4.59E-05;2.81E-05;93001;23401;4.93E-05;5.04E-05;4.93E-05;4.59E-05;-0.006600098;160001;4.19E-05;4.35E-05;3166.44;2.81E-05;4.34E-05
2020-07-08 00:00:00+01:00;.SPX;2.88E-05;5.72E-05;3170.15;6.94E-05;3.52E-05;93002;23401;7.27E-05;5.72E-05;7.27E-05;6.94E-05;0.005402324;160001;5.50E-05;5.58E-05;3153.07;3.52E-05;7.92E-05
2020-07-09 00:00:00+01:00;.SPX;4.16E-05;0.00012601;3152.33;0.000151553;1.00E-04;93001;23369;0.000149471;0.00012601;0.000149471;0.000151553;-0.007534206;160001;0.000108525;0.000109602;3176.17;1.00E-04;0.00014182
2020-07-10 00:00:00+01:00;.SPX;2.29E-05;8.49E-05;3184.91;2.90E-05;3.45E-05;93002;23402;8.04E-05;8.49E-05;8.04E-05;2.90E-05;0.010237759;160002;5.95E-05;6.03E-05;3152.47;3.45E-05;4.35E-05
2020-07-13 00:00:00+01:00;.SPX;2.89E-05;0.000120476;3155.51;0.000148051;0.000115083;93002;23401;0.000147034;0.000120476;0.000147034;0.000148051;-0.01558692;160001;9.23E-05;9.12E-05;3205.08;0.000115083;0.000171328
2020-07-14 00:00:00+01:00;.SPX;0.000126759;0.00021985;3197.59;0.000159223;8.44E-05;93002;23402;0.000198054;0.00021985;0.000198054;0.000159223;0.01782116;160002;0.00019504;0.0001931;3141.11;8.44E-05;0.000154208
2020-07-15 00:00:00+01:00;.SPX;4.53E-05;0.00011411;3226.62;8.59E-05;6.39E-05;93002;23402;0.000119994;0.00011411;0.000119994;8.59E-05;0.00019837;160002;0.00010077;0.000100081;3225.98;6.39E-05;8.46E-05
2020-07-16 00:00:00+01:00;.SPX;3.08E-05;5.13E-05;3215.65;4.35E-05;3.06E-05;93002;23401;5.58E-05;5.13E-05;5.58E-05;4.35E-05;0.002269611;160001;5.97E-05;5.55E-05;3208.36;3.06E-05;3.43E-05
2020-07-17 00:00:00+01:00;.SPX;1.78E-05;2.61E-05;3224.76;2.60E-05;1.34E-05;93001;23401;2.63E-05;2.61E-05;2.63E-05;2.60E-05;0.00017057;160001;2.94E-05;2.96E-05;3224.21;1.34E-05;3.02E-05
2020-07-21 00:00:00+01:00;.SPX;2.46E-05;4.91E-05;3257.35;3.48E-05;2.49E-05;93001;23401;4.48E-05;4.91E-05;4.48E-05;3.48E-05;-0.003423302;160001;4.98E-05;4.98E-05;3268.52;2.49E-05;2.96E-05
